	DBA_A	DBA_B	DBA_C	Control_A	Control_B	Control_C	Control_D	Control_E	Control_F
TBKBP1	1.03459904622631	1.07328661430499	1.11193224260545	1.09342533175689	1.15293531494646	1.13470188569262	1.05115843803343	1.05396450244151	1.07299230763081
TBL1X	1.95516210293623	1.94806812032171	2.17092513075594	1.95967212951875	2.2310896142352	1.86020635192533	1.96463594346751	1.73022492475244	1.99177399236492
TBL1XR1	1.14953670219284	0.985309210824965	1.16838185722564	1.01901244902785	0.935284051650762	1.01634793655238	1.12330385405232	1.00891556516691	1.11189156664672
TBL1Y	0.860801250531983	0.865368862845406	0.885605225587722	0.861211357055189	0.880543782959578	0.856959337493742	0.872998474385429	0.880516212686163	0.882323697698385
TBL2	2.13533658190546	1.86717699776274	1.92323889014864	2.0199655273644	2.11335446199599	2.39091901015147	2.05963000576188	1.92945812189784	2.16243779947357
TBL3	1.31566320261773	1.22164725934318	1.26026765539697	1.17100467863663	1.31388549564893	1.2212814246121	1.3367557611198	1.20333159495604	1.15960572764964
TBP	1.83141757759435	1.48820186292486	1.57353663015005	1.51397034961812	1.43184420837113	1.6325882132403	1.89846594369064	1.47947851697294	1.60566559589322
TBPL1	3.20463230947387	3.6982981438248	3.07066897158833	3.94451733796509	3.07414900936044	3.1428251682198	3.43776447809929	2.40459775122614	3.23459945477608
TBR1	0.910851655990711	0.889807478436989	0.915181899180163	0.857121443257192	0.875643761574205	0.82559784239178	0.909010388821349	0.863747856933521	0.884847050903475
TBX1	1.07200019384119	1.04828484777519	1.19560867779912	0.96110610123388	1.12054433935397	1.07261081536828	1.09476528211517	1.11963654138215	1.00204550093981
TBX10	1.0704964110068	1.03786040391052	1.05808979131417	1.067908283656	1.08927771852896	1.04667940919582	1.16656458423402	1.12312981769132	1.14785368392469
TBX19	1.02299944330582	1.03303860317947	1.06068694243736	1.0077539203527	0.95453339311598	1.10132007727076	1.04456509121054	1.04168565847229	1.02502147020725
TBX2	1.21253310108702	1.20350239265201	1.1326964594958	1.15044593252502	1.17660330888858	1.1495873486826	1.12417034431664	1.06246174862624	1.0943649338497
TBX21	1.01782542538887	1.03473852454892	1.00455604275386	0.943944317185365	1.00417635045187	1.00012250586412	1.01462532885414	0.987920794107879	1.0119833870856
TBX3	0.898429232105411	0.90959952264569	0.89498001080752	0.959034920045775	0.89210118245346	0.886439140655315	0.943791340766054	0.934497905497703	0.912724007544424
TBX4	0.928612587563234	0.949186556225312	0.921861753425425	0.920219250458894	0.940453936819953	0.949502817633401	0.90225488299672	0.904390801954572	0.926023013801541
TBX5	1.00321175566091	1.0298647322863	1.02518334462031	0.972992972361512	1.03511159956196	0.997048333863739	1.01341428484491	0.979495808063052	0.999347004484251
TBX6	0.996544877042361	0.974768272424041	1.01874394412238	1.06817995586489	0.979794369853767	0.970438575340784	1.05112228838877	1.00882719897169	0.988331002878283
TBXA2R	1.10499872204619	1.06022978231463	1.10614747188061	1.13190221565142	1.10871630395861	1.10621361497439	1.15453126235881	1.1740399175182	1.11636712084225
TBXAS1	1.19091798386863	1.0543509503256	1.18569264873025	0.973548970938139	1.17813675427096	1.34500608108446	0.990783825680412	1.11111208742171	0.976338974190618
TCAF1	2.23408667202056	2.09880128734249	2.0300239242939	1.76169959880442	1.83566236318844	1.73647396571471	2.07232125243466	2.00492441389849	1.95383708249121
TCAP	1.07831555648882	1.07347426122401	1.07815269767566	1.03322124731373	1.03563853321561	1.02479188741821	1.08035091189365	1.07618510176085	1.06723505665701
TCEA1	5.00124134423352	4.38260133981174	4.40277874814884	4.77205507816347	4.59268055838381	5.03531225804385	5.20319414422215	4.48370372996585	4.20529906551737
TCEA2	0.88364491698269	0.883100567623261	0.996428476733042	0.968830521012395	0.978624753420339	1.06159849786442	0.954551391885053	1.01824498186765	0.896799018588567
TCEAL2	1.05771551754358	1.0688522107397	1.89886599953972	1.06663981277638	1.180237714536	1.13532357702298	1.10884100238423	1.25430363000957	0.989323210813165
TCEAL4	3.35145665553022	3.84145570940398	3.95440234679442	3.62407490801243	4.07864274129933	3.83769957125992	3.54754592001861	4.46993806657572	3.85306697452486
TCEAL9	3.53042035116395	2.84057830431495	3.78647687488234	3.65467497649318	4.51056678900797	4.16457341916799	3.66360218434635	4.05610187376548	4.24532258733148
TCEB1	4.97624497676796	5.49627127645084	4.82944818156618	5.47399957743196	5.2592999603287	5.37680131263608	5.37562204740552	5.36271672891239	5.88852365564756
TCEB2	2.43743681746588	2.54088900445084	2.32448951228216	3.72969815522475	3.63988583805525	3.73491855764743	2.34414502167847	2.11413700462636	2.08047848481804
TCEB3	1.69448486792198	1.57477405503453	1.59348290785245	1.88193102601631	1.53618613706214	1.53331950437605	1.74447595225604	1.30606002329501	1.59037280226757
TCEB3-AS1	1.64691017959889	1.57944913839592	1.84538151999468	1.90986903226606	1.95447193241678	1.95088622554299	1.69252965959162	1.77109458237595	1.72798036386026
TCEB3B	0.915593558225251	0.907375682343551	0.912733725131987	0.977206378453949	0.95082337838149	0.913880440221591	0.908039902463896	0.900320288965831	0.923751757301679
TCERG1	4.46188090652659	3.00958586655743	3.34816745994481	3.76243020079166	3.91316264640462	3.59217747327234	3.42305042136927	3.13418278019353	3.91323329595998
TCF12	3.2860708132291	2.72927551652703	3.11683886758799	2.96229456505211	2.86995257645148	3.03847593479052	3.34416600666602	3.20287868266798	3.14490985464807
TCF15	0.846262012232024	0.937529839704552	0.887717234137509	0.948595417701956	0.954998091043496	0.930752118542092	0.883284958374154	0.865419541796545	0.861084673823368
TCF20	2.27605512407892	1.99995458705265	2.10076518955034	2.21198391121754	1.97614285870734	2.09541931199171	2.3052868757268	2.09608301318918	1.86741175248904
TCF21	0.853497627335026	0.845222507182181	0.88196985197483	0.85735244241322	0.804478687117685	0.801214283941041	0.881162803572349	0.812365944734664	0.863985750286041
TCF25	2.52553394794418	2.43597334253038	2.46763448544539	2.0498344109361	2.54819609050993	2.60201789577391	2.42062789032426	2.35336284476423	2.1650921752964
TCF3	3.59880404043392	3.46336434503972	3.17202249743891	3.6468917770807	3.42600647434403	3.29789013187834	4.00609169223084	3.8023403209546	3.79383121768738
TCF4	2.98787742348067	2.6550925732337	3.04776337000247	2.61401438637994	3.03881167913702	2.34862050923825	2.96036481463042	3.28488429941565	3.34239941368632
TCF7	1.83007303700894	1.90563990879812	1.7746468368314	1.91304920620404	1.92529824660591	1.84200618346131	1.81093461501802	1.94714347277292	1.71714501279987
TCF7L1	1.2352191404756	1.07402415735946	1.13199286382629	1.01693570038957	1.01844014074529	1.03456605800248	1.1211782290022	1.04518876438659	1.17396718479927
TCF7L2	2.55962043791796	2.27166286195077	3.190350598895	1.75150576359649	2.53492550763737	2.26560533850887	2.49912181858142	3.42394886405004	2.38590798210291
TCFL5	1.43056344180391	1.5218468331454	1.94761702451801	1.79153642820892	1.57891939598663	1.43244626667279	1.72418015220526	1.60054611497084	1.88810894745637
TCHH	0.967292469327701	0.968702769289167	0.961727797133478	0.939895218090983	0.987418292890915	0.958724999805088	0.946327688910075	0.951095253355504	0.97036334533502
TCIRG1	1.2221720669305	1.09000528830441	1.0545378547157	1.07576993293507	1.21411785935846	1.11275188050596	1.17136577795688	1.22690030082636	1.02089837525561
TCL1A	1.10064409148799	1.04550235624892	1.14908053903642	1.00382263085438	1.07706159053835	1.07852886211279	1.06401139968627	1.06550920907385	1.06864462295473
TCL1B	1.04987071420961	1.06424613774427	1.05395471876518	1.0439518829205	1.06889940614462	1.09646216538214	1.05553727505993	1.07952022709389	1.06162100511833
TCL6	1.05721306900854	0.945886996937807	1.03864045893006	1.01144181982738	0.991977465893933	0.993224926232203	1.00406041897429	1.02751366063701	0.973932374532286
TCN1	1.06568045345892	1.06715803820905	1.03168178643027	0.981372088893666	1.07269046620786	1.0121407033616	1.01362159998337	1.00934470905204	1.05379306139144
TCN2	0.942659353996524	0.89986329341031	0.946998557557035	0.950407750699924	0.908300368843694	0.932859610211339	0.932452252881081	0.955373656940689	0.942969145596966
TCOF1	1.61829583709496	1.60353664974848	1.53782872328583	1.533932228058	1.69788614040306	1.53806185765556	1.63750202163195	1.56963236362719	1.72130705146038
TCP10L	1.07434083144584	1.03950642121052	1.05469777594693	1.02684362489456	1.07430557491036	1.0259964118817	1.05413549076394	1.10152188596172	1.08284506384655
TCP11	0.936069487224801	0.974596299633359	0.951535447111604	0.978896479279567	0.979116575734175	0.962627164108247	0.926914895952116	0.974856440004972	0.953852349907742
TCP11L1	1.37657677470637	1.38839274886051	1.52449208847095	1.38422956657331	1.33495665032935	1.33783304360389	1.39855158046767	1.33502270243579	1.26776117469413
TCTA	1.93748718607142	1.83071841360896	1.95405845933588	1.4125271610064	1.73712337438189	1.8425420428402	1.81208888410368	1.86243443622184	1.71073048230012
TCTN1	1.2998640244914	1.29665041077781	1.22782184138712	1.20280589002231	1.38723848078914	1.32476663501816	1.22852231322759	1.20215071617303	1.2265579911738
TCTN2	1.14366108616797	1.22652901059156	1.17547219040384	1.16013433444237	1.24689134321944	1.25205527554398	1.18424961535679	1.15678691892118	1.1398748525813
TCTN3	1.8068764106099	1.77463321293748	1.71922420396145	1.71379792981464	1.84796971596299	1.86652330250712	1.75928501297014	1.60056587868741	1.68473483289936
TDG	4.00022579675636	3.83516739481654	4.66063867662377	3.99305283098785	3.92373703163407	3.29916756771797	3.98662931765559	3.27086704289925	4.10911814117883
TDO2	0.845739820243669	0.879774096306944	0.86007997973844	0.86024667020253	0.846330392454544	0.826148515431257	0.857716073635497	0.838341356666538	0.826300762652796
TDP1	1.98468160222381	2.02022304386899	1.95552570029542	1.83055731810743	1.8491683179376	1.91137134990253	2.0588774714943	1.79159638186021	1.96240259183718
TDP2	2.52112122681356	2.0178459592284	2.55805057083902	2.52046540050857	2.09876286538564	2.33105063198332	2.47814785945246	1.7721503306746	2.58391813041025
TDRD1	0.991524094849529	0.98447381871679	0.949384533639546	0.975509374583776	0.94918118683343	0.954874912247208	0.939901242905461	0.953312287329555	1.02628074799197
TDRD12	1.12649694069716	1.14712953765826	1.21285106978654	1.12431046298418	1.0816693235048	1.29956927969845	1.11021018917122	1.37384828220423	1.64113468524015
TDRD3	1.25579408413166	1.09255416102091	1.22712859152122	1.19011314922261	1.20405775322138	1.13052773737453	1.13212771096779	1.10956782364222	1.24985818589738
TDRD7	1.18903407406798	1.08787691645441	1.19455994205833	1.09766541204241	1.10381447351693	1.14348435992151	1.08474645731138	1.11043129120711	1.14152283627948
TDRKH	1.1136750252465	1.02681799258895	1.11845133059088	1.06831564386791	1.06645153059026	1.05858851567106	1.09074973845454	1.05980674669075	1.11718621703237
TEAD1	0.869264912212702	0.921520916774686	0.852907796215769	0.872547725262215	0.87031480764824	0.885583938724421	0.895217405837924	0.856208655127887	0.865095338532987
TEAD3	1.13576117814209	0.977380517520934	1.05839756186993	0.961149819704331	1.04043635866764	1.00670558586751	1.04130255997544	1.11770881915065	0.99696639873157
TEAD4	1.19719651326205	1.19759215466581	1.19198724009874	1.13706001357604	1.21794626641625	1.17280377944241	1.18515835682239	1.22893467487525	1.25679338494018
TEC	1.19086293470075	1.04981984655152	1.19251572840676	0.972393470577694	1.05222435691453	1.05426492328328	1.00946010703909	1.03402746318984	1.06178752112921
TECPR2	1.49684198795174	1.27264225321702	1.34747376719628	1.27908235015407	1.18000801319253	1.30616049141614	1.44116975259558	1.24358435425115	1.30956718820109
TECTA	0.836638732971826	0.81757920221835	0.8151698317481	0.826766273789757	0.828235823650449	0.829404411944029	0.833981924831875	0.823750009065897	0.831804212044623
TEF	1.08441368221631	1.10800046656577	1.10517469240827	1.06024249444615	1.06509945402958	1.08695595889544	1.07338383421124	1.06354800755751	1.04495801408151
TEFM	2.21509993646534	2.70555898082413	2.52012090898777	2.31944958748381	1.98617323985137	1.87666009554589	2.2434867169061	1.60289726103413	1.99871058290902
TEK	1.51349516533187	1.30195324482407	1.81536850227707	1.19484436740515	1.33467732193034	1.23246295229859	1.24596510230644	1.29766219172368	1.35437690208989
TEKT2	0.874187790939685	0.851198674874052	0.904870997251099	0.882542726986898	0.882061436058538	0.854563377630905	0.888729444629194	0.865801839659666	0.874409258034727
TELO2	1.96766355069418	2.121289627383	1.87879819522775	1.52758785494268	2.10046292009635	1.76723192516896	1.94584699452969	1.82560397480475	1.82440015948889
TENM1	1.03313430023907	0.921415179260415	1.01542877681102	0.951305218032506	0.857408270088754	0.915408192687134	0.957159387901618	0.964473306255938	0.8986414529266
TENM3	0.708507054649611	0.764745690894085	0.741234710581983	0.727100701362534	0.736077336247963	0.731300293198841	0.723257020199907	0.74465673253927	0.730641006602104
TENM4	1.01624241268609	0.962319485586751	0.985334867851267	1.01316619984439	0.992685014540276	0.988120857541024	0.984223618327692	0.999526378443072	0.961249907187315
TEP1	1.02884458459144	1.0294996495669	0.960930464238587	1.01246125669236	1.06814586153886	1.0101253485533	0.991226357528662	1.00499567229091	0.990607157415285
TERF1	2.21289263906252	1.74968607639362	2.18990931727946	1.98747039746579	1.86700812584063	1.8725231321935	2.15317280474423	1.95533861863574	2.11311580816108
TERF2	1.83015177088776	1.93926562625009	2.02974289165089	1.74595126173335	1.55958971477586	1.69153430723959	1.93213708167927	1.63457987436396	1.92402224157394
TERF2IP	3.53094165748994	3.43567886798166	3.62513377469195	4.61427975473529	3.34182480255775	3.53525403316471	3.25197315943704	3.05059079891033	3.19347914468944
TERT	1.06236900325263	1.1040267683081	1.04520791148973	0.972994231293352	1.06004064122423	1.07925422871702	1.05375793947858	1.11029603542751	1.05829702737525
TES	2.51860931193533	2.00590494877469	2.92629874007256	1.91043027185725	2.51565510938891	2.55094132913053	2.48045708438619	2.36381163594273	2.65286025803987
TESC	1.95395985334094	1.83083444369215	1.44831819036504	2.60944862997411	1.70728405194723	1.65329590031964	1.98085707325667	1.35527554508262	1.47935981711258
TESK1	0.99891349483432	0.965438988748117	1.02113525923626	0.911030759336788	0.959845614082931	0.914521139134205	0.954653557484699	0.955852131816544	0.872149271938778
TESK2	1.73916008305341	1.39511419618998	1.59050842802474	1.73309546250642	1.62845656377928	1.67251125830218	1.62913989416081	1.54561473874092	1.53165085763346
TESPA1	1.1675724786726	1.12979981622201	1.19850783933127	1.0392028722273	1.10084509210998	1.21555385038794	1.15230314096064	1.25781833820327	1.1607657332037
TET3	1.18207982257218	1.21714027690395	1.15291812793882	1.15386067561918	1.14307409505906	1.20990526440811	1.23382059707815	1.22533423333272	1.15319748231139
TEX10	3.21437061889415	3.28265377547287	3.34282537986136	2.71020655068066	2.6908559273495	3.00348243723634	3.09103875892445	2.78703968764082	3.16040506320526
TEX11	0.870382643776574	0.971950467180953	0.942265423504686	0.920775047798105	0.925390911850115	0.96049420406207	0.938295819247062	0.870222225473182	0.896848452745359
TEX12	0.957475581049695	0.869297073771786	0.915496822878468	0.954867621421919	0.869436660518068	0.893440388363908	0.927739538117251	0.945800916195201	0.89124396923598
TEX13A	0.858119820347623	0.813572441826895	0.865443679958417	0.834439349032987	0.823493999221155	0.844134842292453	0.856353445158294	0.829340357856706	0.864965540550421
TEX13B	1.1435783242209	1.12356817213056	1.12516595661487	1.12960110282692	1.0841278684178	1.0185631649161	1.09535372669496	1.08303980532701	1.13582349241139
TEX14	1.00932332409156	0.895548778640695	1.0103864296726	0.986356886015241	0.90622123776472	0.942229295299061	1.00420033789266	0.975899176701215	0.918597531063682
TEX15	0.912946188248714	0.899482183076216	0.948529458696687	0.852979031093012	0.881004376540299	0.879511936140018	0.896458030924674	0.872640210742334	0.892970166732827
TEX2	2.25715450231828	2.2982479369543	2.36624627987315	2.49937060456311	2.14427431466665	2.18649797153801	2.22727538963948	2.04996515736372	2.4528093982691
TEX261	3.44092984940323	3.87431293836089	3.14912032179133	3.08435916368253	3.24258931049666	2.93205083268704	3.78884727044758	3.09675933417597	3.03770379454571
TEX264	1.20731613783921	1.24324663913366	1.2561396462076	1.25400365808438	1.30196603754928	1.48904287787309	1.17881812390814	1.15698957976589	1.11949676471722
TEX28	0.947631668808015	0.965185992488663	0.954266891087281	0.936169304832037	0.921912755848864	0.954672704780062	0.943889647554434	0.962234747725355	0.94200546845946
TEX30	1.90847361639709	1.88187392942963	2.11110078048606	2.67248252715944	2.42572344260676	2.22357408010382	2.29636963566623	1.82770521619937	2.20888326248029
TF	0.988484793808008	1.06310335470398	0.976005495086026	0.986092564911291	1.0075359810639	1.00456369827174	0.988386071726157	0.98396573284206	0.992743171732014
TFAM	3.98300422485667	3.54140480744905	3.18291292570095	3.38928472741197	3.23732922245925	3.44275459689068	4.27564165429644	4.27386666868084	4.2607914703886
TFAP2A	1.08381168422812	1.02636824233139	1.03165199231122	1.19525178205508	1.08200689467948	1.02470070541726	1.04230142969857	0.996839861935174	1.11387454175628
TFAP2B	1.01161595845458	0.845539204292059	1.09920001579537	0.966384684353545	0.891832392753689	0.864680410349213	0.948434895773188	0.984306057225065	0.980530413967791
TFAP2C	1.00743149082297	1.01313882560117	1.08849164968643	1.03440084267662	1.05489954934032	1.03607801919121	1.01530359456977	1.07412254679718	1.06278408737019
TFAP4	1.10013062054903	1.13131256429102	1.14904769790058	1.10075232807402	1.1253491982257	1.10696192661645	1.07977118656646	1.08339095074726	1.12307123493068
TFB1M	1.89240070341867	1.98042271697721	1.98889699986933	2.40040603143958	1.83700458561827	1.92997647502384	2.09566066393549	1.48762035598641	1.8696437916765
TFB2M	3.24535361483786	2.55847127274942	3.12126029210724	2.8724758206399	3.28027888124908	3.30117431374234	3.18472228617539	2.62182755762711	3.05090891509282
TFCP2	1.69252361385521	1.71019695563818	2.03487274055019	1.66195674909557	1.58318737670723	1.67239250418867	1.62231621516272	1.44798718959143	1.57873907325566
TFCP2L1	1.01161920656823	1.02909689697931	1.03219487475945	0.996024910050523	0.998884283924836	0.989713673476994	1.03137861832782	0.996143609291087	1.05783063201274
TFDP1	4.40509219667303	5.00098409473566	4.37278867259611	5.86386439641431	4.04958355336336	4.42123903722642	5.01115824883982	3.5260273700824	4.84261011544142
TFDP2	3.03242937277536	3.00128906702778	2.63974352510453	3.50840601300181	3.1680956522873	3.2918854328511	2.53845527240954	2.16579550208571	2.31985727677785
TFDP3	1.01472805815991	1.05332060433081	1.08712881063942	1.04469287633276	1.00919612753185	1.01782384898322	1.01763556250156	0.990709450181582	1.04935295146832
TFE3	1.63165540812907	1.6355436552818	1.768868824015	1.25650016054636	1.54810239979148	1.39857383703952	1.70138257066063	1.77013287468521	1.68589403354649
TFEC	1.35888471981395	1.31076226208349	1.94994570613217	1.25933853012118	1.64586132928677	1.6678233981587	1.4902565547613	1.80446105112668	1.68280164738942
TFF1	1.10326787103062	1.11956535361483	1.06981126724667	1.14853428938743	1.10065815706479	1.12087431115264	1.09392838288467	1.07868696511244	1.10771949852853
TFF2	1.01599338574508	0.999478798313734	1.03719503364907	1.10294391990893	0.977602545415879	0.971761724673421	1.00952466772121	0.947534511340686	1.00085452400707
TFF3	1.02261857339512	0.956357249857452	0.979757600302613	1.00286299304878	1.02045715148371	0.981804612024727	0.939858128293004	0.996326457483672	0.970533553891418
TFG	3.07443267246124	2.91048325597499	3.23796379018799	2.64464446722033	2.73624689066463	2.71697127592504	2.9885462229462	2.63540152193617	3.0282202454555
TFIP11	1.85328934088547	1.49396884450836	1.44585912145706	1.43596201731868	1.58272011463303	1.44280158743379	1.43834955887187	1.25307058685157	1.33466388708613
TFPI	2.04794647077361	1.80276361650034	2.4567228612446	1.97445320895978	3.5614196897306	1.97518183140914	1.74807644507259	1.65384885428132	1.98795518685334
TFPI2	0.877700489944221	0.853266535829798	0.858377195973436	0.871748678233271	0.858577126504881	0.86105406945731	0.838215592835352	0.860827840851425	0.878813092913339
TFPT	1.30834564366012	1.24761768752251	1.33361590202402	1.32639088401822	1.4579964710732	1.45083245681721	1.27960302075256	1.30175151882437	1.18735090888228
TFR2	3.31993222785822	2.84896988153875	2.61969483214298	2.872541110075	3.13583813646106	2.40163537828438	2.89490095425631	2.54455549253536	2.72512248913452
TFRC	7.41939322337684	9.84959701801468	7.42998395071191	9.71700968411879	7.73489359589631	8.22733378705014	8.51424264435644	8.34518698561712	8.40544963886497
TG	1.03304544941469	1.00198270265435	1.03149308051191	1.01461955334045	0.996528988331769	1.03008793147723	1.00953129048014	0.959551810438648	1.0136772059597
TGDS	1.59740486824511	1.39450818822264	1.43575494879067	1.41843443809258	1.26654800743107	1.52999434201331	1.56737403201126	1.27479484278243	1.38917732315079
TGFA	1.15364409183773	1.23886911794478	1.44429410125417	1.15750972579417	1.11513950796555	1.0928800273539	1.11629515053922	1.19393666506719	1.0994929794384
TGFB1	0.944176657359489	0.988129285053214	0.940330969743647	0.942695385431404	0.967354559637353	0.950719808996672	0.958197532432366	0.951204973366227	0.899302315784162
TGFB1I1	1.01517039268535	0.928080465438782	0.994356559334133	1.06573032410863	1.02713547512378	1.01713831972229	1.12197154360617	1.09912451421254	0.92844706092642
TGFB2	0.968293553304278	0.983386311045659	0.975871473046247	1.0163505008581	0.98465518233398	1.00726982291196	1.0079389276342	0.983006629304352	1.06003017578473
TGFB3	1.1138993780988	1.10255465554165	1.1621334114153	1.12464822190772	1.15031038161486	1.10968723102608	1.08461927272722	1.08670895881254	1.11951849570565
TGFBI	1.1449691506711	1.04280378338538	1.0285385833878	1.10129555787747	1.00979005370567	1.11482830528304	1.06671410079759	1.01090122518745	1.00504411106774
TGFBR1	1.21744690622726	1.12753991907242	1.07899545744297	1.15141580793222	1.06227585469128	1.10714348514575	1.09254561785943	1.03990436013687	1.16974750917208
TGFBR2	1.91399191042827	1.6365375833008	2.04125757247456	1.55163865960416	1.92614107942496	1.61834621669114	1.52472184940804	1.51929882352216	1.79748312379368
TGFBR3	1.0908275253431	1.0968636734456	1.05622225949665	1.12148583185872	1.00554402287738	1.01390900584921	1.06544373985199	1.05187293145268	1.03196924240421
TGFBRAP1	3.06822561774285	2.45126917439393	2.87247386056392	2.29076085828001	3.08042484501045	3.01928684282497	2.70861771333812	2.7599520620827	2.72023438274305
TGIF1	1.70405510813398	1.34581192727946	1.53059461838146	1.36355328798869	1.37680736927347	1.57847627866644	1.47382291049076	1.26478098903754	1.40055745132062
TGM1	1.03569928504173	1.102530701354	1.04852470117708	0.950197013728224	0.987297952241639	0.955125728026064	0.954858068568864	0.946535197065298	1.01769495884293
TGM2	1.66731525416381	1.48519454240227	1.31599526967159	1.61376578680157	1.30978154531994	1.2374112395869	1.490121415504	1.07683708452737	1.4177939445285
TGM3	1.12995113597836	1.06972800745444	1.07571516178183	1.08280588808474	1.07384795888565	1.13385010000248	1.10689722570688	1.10825584991984	1.14459073005336
TGM4	1.06237030582444	1.13983972171887	1.13651261323865	1.10481132076984	1.08833018931544	1.0599767080552	1.10926869587881	1.10832992585814	1.03832877570999
TGM5	1.26413407651404	1.24179705037689	1.28906685455708	1.23611046510582	1.34219888564931	1.34980765023545	1.22035935293919	1.28246162288287	1.29093123279475
TGOLN2	4.26484248156538	4.38468689914746	4.20266845119278	4.39523658218206	4.83199951548212	4.41161755617668	4.33031823089851	4.94348597766286	5.18593712347639
TGS1	1.75568741838599	1.71741649891344	1.77808172233399	1.65655912168745	1.54375926302619	1.6070374751878	1.93152954068654	1.59944600873645	1.71798539545886
TH	0.809058498947479	0.816281863798537	0.829838988676639	0.81786781880329	0.858384651788025	0.824162687956066	0.824030755103327	0.809580440506411	0.814096262781702
THADA	2.14153018696476	1.66737350660536	1.8180915863858	1.75255010014281	1.81636599958259	1.80240089223459	2.04601995072064	1.61730484079058	1.79993791799747
THAP1	1.98704367975628	1.66930807494765	2.07658638405481	1.82177595705068	1.66358236750101	1.61932487726009	1.97783463832433	1.59898662490516	2.08552111810252
THAP10	1.1888275535957	1.24075558330496	1.29781629322871	1.15709914126398	1.09202678455667	1.07463751669759	1.26720817217628	1.00628810486734	1.21155993119474
THAP11	2.11495681024945	1.97236578603291	2.21672445445659	1.89290412243879	2.15378592726618	2.12411116142093	2.22601749465161	2.16858849724348	2.19481217764075
THAP12	3.69310061746021	2.57300150333581	3.441104170695	2.991671826888	3.31844767370701	3.60498605530527	3.57991151269898	3.18384771145077	3.65791178544642
THAP3	0.942901971474369	0.950112448400566	0.952373407817165	0.950338740203369	0.939929795245788	0.913152683564934	0.941873378272534	0.950307621829971	0.973700165470749
THAP4	1.4260311724966	1.26358239923539	1.22867616140854	1.17507709173535	1.27978286019905	1.24608566517468	1.30916375546629	1.29066669181328	1.28919980126309
THAP7	1.00286579597801	0.916410553994944	0.966796360137111	1.05388957639118	0.972985935861755	1.01552001442116	1.02412823989468	1.01681167775879	1.00606123492077
THAP9	0.859244606953287	0.834714888400043	0.819694714300682	0.856830376826399	0.855018824719118	0.815845446150405	0.840554673262112	0.808421189138645	0.847160109462175
THAP9-AS1	2.61018953346669	1.74173873205489	2.27455280993528	1.86241746329144	2.23331568352917	2.7822299637383	2.13637190798479	1.8999570351947	2.10380756858671
THBD	1.06644355785249	1.09462283557619	1.09851066352818	1.0256149862112	1.01785968047906	1.04872434618454	1.06186296452056	1.08153533373842	1.01942766941216
THBS1	1.05656431541854	0.992484405374415	1.03249677272651	1.00425095964591	1.00329308983063	0.993706493592154	1.03373209024972	1.02011850415491	1.05407732445888
THBS2	0.953929719057919	0.988991423017066	0.950102457248364	0.921491335334897	0.899961783518157	0.959768198278353	0.944478672626973	0.933455946222081	0.993849931909755
THBS3	1.34322990637741	1.09900314555214	1.21288929443578	1.15907118706776	1.15890233572965	1.19594071793364	1.28311608128153	1.08737044929334	1.1595160759935
THBS4	1.05008320259392	0.99017695251133	1.06506372150759	1.04872080770391	1.00560546364883	1.02951868290138	0.970344895965767	0.952144100880763	1.00841439112741
THEG	0.945273517952409	0.914677400530162	1.00269936236687	0.97005346384912	0.899182543813285	0.946858942281135	1.00520594973537	0.978127710555448	0.937269726489807
THEM6	1.23246276815418	1.19521254470991	1.21788380353664	1.14384924622398	1.15669779520783	1.14574589841861	1.25851188612514	1.15944401890489	1.18936471610165
THEMIS2	1.60543553456869	1.22706528915623	1.40450267717755	1.35775136364687	1.7686949598801	1.38913945477884	1.21659676892825	1.11660229085537	1.21636917191495
THG1L	2.40094278719834	2.71591407038169	2.5395788103108	3.06252640562881	2.33335511509234	2.64531138006848	2.62244516724035	2.30875590319495	2.53005288043381
THNSL1	1.14725798920238	1.24592595808556	1.24101789227361	1.29140605907332	1.13436348896676	1.2200983837852	1.22243098284282	1.00923841682129	1.3781020248848
THNSL2	0.954970192286554	0.93812553634699	0.921526665539245	1.04674273139044	0.982203484325985	0.977305829467138	0.978094422739786	0.99699352029159	0.941441142600834
THOC1	2.9129764494774	2.3042375532703	2.2421148473589	2.59353870481607	2.16984662366063	2.53126403510711	2.30629367326564	1.90738974181565	2.72608317805424
THOC2	3.58708627418878	3.73402573034047	3.27893505944169	3.03360141487231	3.16594170005779	3.72399669422191	3.24621977587419	2.69154987468923	3.23687392799212
THOC5	1.8254304949282	1.64678941298911	1.5945779068364	1.63816848409531	1.82462170830753	1.69492199204386	1.64596160824829	1.54142823915647	1.55061658531771
THOC6	0.84358685957564	0.846964111470042	0.787351939205215	0.797464716772992	0.827299510958132	0.872641102587202	0.917176863043042	0.879467427413611	0.882989368985908
THOC7	3.12072251336907	3.0816001223108	3.56105242117241	4.39138441447051	4.1739083013168	4.11449677217038	3.4530314850863	3.55802120530266	3.47179669578112
THOP1	1.16302697331185	0.987037747700997	0.992925324635204	1.06196196562773	1.10074799772801	1.0582313183196	1.06128393682543	1.00755861085742	1.07490232588987
THPO	0.967490690549511	0.924355915338415	0.92583761673281	0.932442438103483	0.918817566532843	0.931973818176721	0.966254535927057	0.968407626101238	0.975774696808425
THRA	1.58681135507917	1.49146495749038	1.46563059926978	1.33155329278201	1.4103420093074	1.31373370851053	1.61732656970652	1.57037432355262	1.5027190773288
