	Ery_C1_cells	Ery_C2_cells	Ery_C3_cells	Ery_C4_cells	Ery_C5_cells	Ery_C6_cells	Ery_D1_cells	Ery_D2_cells	Ery_D3_cells
RFXANK	2.24365186931822	2.17448334677307	2.4198360833176	2.25278779556068	1.65778582504397	1.77690592731361	2.04056702081527	2.51600887095898	1.82054931373377
RFXAP	0.988536806085503	0.91475200002082	0.959149836760182	0.913491159607319	0.908271849752428	0.90732989211759	0.875583283118064	0.986323989656192	0.898853773720179
RGCC	4.41691989777428	3.09859537803104	4.5521484097053	4.70063043543799	3.4451145739293	2.76820153467097	3.01169135217952	3.01836525409987	2.77482928687196
RGL1	0.963556591725653	0.997477532512274	0.97012737127124	0.966026678111858	1.03924495660648	0.936027686672001	0.938484665845793	1.00451914699315	0.970778327960773
RGL2	1.2585930710502	1.53308243205342	1.40450611805911	1.39810552523617	1.45991739972195	1.34564874202994	1.50227035174876	1.38360193305933	1.43549966336446
RGN	1.01229211810437	0.999080539638007	0.981064929863667	0.986254745665226	0.958380798678042	1.04114128120829	1.0047166111829	0.935615183059961	1.00550248855197
RGP1	1.5857785039259	1.66083155164608	1.563013784978	1.57285878357008	1.71404857824021	1.68937993885466	1.68972008292757	1.594655463566	1.71970985643889
RGR	1.15525392678826	1.03617154149841	1.09883433569081	1.07278358115573	1.01914272812587	1.07067166622337	1.09536188182099	1.11524439355342	0.998569101243397
RGS1	1.44115605937539	2.09221814540984	1.7410418650847	2.60596093411166	2.69038627980478	2.5782218348346	1.61516841197236	1.45125309448743	3.35236966732081
RGS10	2.53968281889994	1.99755165275286	1.8541334082607	2.04505660123438	1.70477582776721	2.0402233756165	1.79769327023609	2.20316910761798	1.94116712776545
RGS11	0.938882599434591	0.926292538672195	0.951566404153851	0.904814539768718	0.966369832475139	0.932851461536511	0.932564603429237	0.917364446994948	0.946486946652735
RGS12	1.35766421231624	1.328940208624	1.28353858655032	1.27835213761124	1.4110677300956	1.2511409926469	1.39522272470852	1.25128110741186	1.33234194468532
RGS13	0.82415376038564	0.842083097721041	0.842662640001379	0.854909599658195	0.800284379135649	0.824089267671484	0.867054338574462	0.862351094569447	0.873674538798955
RGS14	1.21356718391067	1.22273992965706	1.24086181501657	1.1760601180495	1.22104254984292	1.15403818485355	1.12654722895142	1.07785182386297	1.20093719093003
RGS16	1.14904951117406	1.08171514956479	1.06585468546357	1.3864503971775	1.00696974760959	1.10258056842791	1.1160519998663	1.13690195233481	1.08256884475302
RGS17	1.04480881693511	0.95768843751942	0.944893494717839	1.03882590403559	0.933994847762655	0.99002722691711	1.00464760796431	0.947655398111952	1.06461417050874
RGS19	1.34377247709854	1.51222182360831	1.66811023168038	1.66057053484035	1.73306298392714	1.5468524073805	1.40562092914006	1.38366750203143	1.82212631231624
RGS2	2.28216585470062	2.4659900789207	3.12888929450332	3.36266330652689	2.920998626927	2.80103459768373	2.31992882148698	3.33603234488663	3.01178010895799
RGS20	0.854383889050936	0.890057753353035	0.873946778898026	0.868229136549318	0.885611713374293	0.840248418169225	0.866466242892427	0.895385950096723	0.839708439902535
RGS3	1.09162180257179	1.17622196470003	1.19520193496892	1.15565290543811	1.15371558943752	1.06948920456655	1.11236044392601	1.10144685432896	1.25336395785381
RGS4	0.92171603214534	0.927048610297104	0.956177169665551	0.948775011883175	0.957278089094853	0.939266033491965	0.947291000260763	0.931025686524172	0.969860639373544
RGS5	1.11756935200159	1.04188311701986	1.05909125818551	1.10112841425005	1.12255114681492	1.11968021013187	1.1826514628869	1.11398971873479	1.17395308652418
RGS6	1.28146120126664	1.18342510310939	1.24542255019557	1.24547362177111	1.17197724958462	1.23539428818593	1.27304020727529	1.26584493311542	1.25135934133563
RGS7	0.891071070644903	0.902487787378371	0.895291272521143	0.880228331735812	0.909141361365874	0.932965269232747	0.909498211934666	0.940696890116466	0.91548170603944
RGS9	0.90925607682374	0.900171417133634	0.884862344059457	0.933969685981123	0.869381724231664	0.935645674759696	0.884367889102736	0.966982470773765	0.881175478612682
RGSL1	1.15148278027654	1.19914672487248	1.1446097966524	1.12900414367973	1.17378911214404	1.13611434162675	1.18452534672221	1.12055320414956	1.17060835796869
RHAG	6.38864708806686	3.11621097601656	3.45022642729061	3.10469000559026	2.20061838694398	3.78721649997174	4.04072116503691	5.18551431781536	3.13502920372711
RHBDD3	1.09184498804006	1.05403062033037	1.11372647971388	1.12717810333861	1.08405644782059	1.07567952876538	1.14415776602272	1.17275088808041	1.08545582486244
RHBDF1	1.01977020441065	1.09406931419414	1.11522605746797	1.05620134148042	1.1113382819989	1.07457933968035	1.09864766509456	1.05908397669351	1.11200642810236
RHBDF2	0.888886853125195	0.89603471125603	0.938393633834824	0.887363236685984	0.963425900389369	0.93216933902856	0.90646650631628	0.932705031738088	0.953090415432739
RHBDL1	0.957644047493838	0.968154976322161	0.931110709362954	1.03909807247399	1.03459995140338	0.999267061493965	0.999989727611545	0.94314132678068	0.9667186249522
RHBG	1.03150410471435	1.05593582483939	1.06089741453081	1.02442698717625	1.1145134100932	1.0505213594703	1.05936780432694	1.04419643784652	1.06109445485829
RHCG	0.983064811548859	0.867495466489365	0.967139684373777	0.889255430361879	0.89512957590579	0.912550987277427	0.914355465948888	0.953655900549359	0.911970966116557
RHD	5.4701391810598	1.4765403182775	2.33344947189905	1.40635117313094	1.54458766414152	2.01689016602342	2.14229217994503	2.51627565159354	1.53546475451074
RHEB	5.95690018646809	5.58166972229585	5.65858821281168	5.76859728917549	5.10742245708334	5.13653115942378	4.53996028377129	5.48780727050995	4.98187291239167
RHO	1.23407623434305	1.14798600154024	1.12135135755115	1.11510138557801	1.17211956707818	1.12181377666579	1.31179383500853	1.09212090762837	1.3151762738821
RHOA	5.58865916084087	5.89209674070144	6.3489435765709	6.76639254829612	5.91173185163355	5.71366891019421	5.75931806561004	5.75811589499557	6.0571291007712
RHOB	0.987664154939132	1.0696224087629	1.28380502032361	1.18736314068696	1.05801384108315	1.13888808994749	1.11242375753058	0.999405762873024	1.05789882644594
RHOBTB1	1.22189710514587	1.42578683004854	1.43222234418578	1.47005581834874	1.36645137038215	1.43496945057746	1.42887809158884	1.25942368895305	1.39948038637576
RHOBTB2	0.977677346501988	1.04157561152586	1.02895770760673	1.04773583725252	1.02466180475513	1.01106023662134	0.980066663519089	1.02910340640115	1.00775743858025
RHOBTB3	2.35356557874047	2.1953484452953	2.25640995959747	2.1634418442264	1.89366962286514	2.07457017157684	2.53258877555245	2.4105247697169	2.1563591846866
RHOD	1.50445018559779	1.56691148829101	1.61880178347146	1.60924406233731	1.53994690284898	1.42856186956507	1.37460233554174	1.41649874716722	1.48568210741109
RHOF	1.07368428389289	1.08918961682814	1.06079870057346	1.11186494683179	1.04721304453296	0.973106178577493	1.01631427398624	0.944309890199195	1.09848547911085
RHOG	2.98424845601345	3.98508390154764	3.62996599502241	3.75089710891884	3.94671725585575	3.15636180921656	3.58174365294849	3.77038077144729	3.6617060365373
RHOH	1.57704613027783	1.71867822130753	2.00070681922606	1.97362746394932	1.88946219403991	1.57572669392547	1.71659655054959	1.64606057614154	2.11661196010339
RHOQ	1.3710322843397	1.76434235877328	1.53775022224058	1.49334780133183	1.74664495505158	1.43751129538887	1.63017452787792	1.40602334213995	1.69479859235094
RHOT1	4.36552188630276	4.3238298715289	4.0907228750982	4.32895474902245	4.624045309635	4.52846589120738	4.34027029577779	4.14299689445423	4.79311539819459
RHOT2	1.45405304556438	1.62415113437107	1.60741322851715	1.63044082461293	1.50427310606144	1.48996803136154	1.69218779255569	1.66374133635429	1.5306831931372
RHPN1-AS1	1.00034962678081	0.984220044302226	0.97615578780009	0.991276013014482	0.99751603648298	0.981869687703582	0.998458495559925	0.973582583190373	0.976097719775063
RIBC2	1.21562278760714	1.05552417629832	1.03845253402272	1.02704164992931	1.01281522154144	1.09777627932903	1.01163992727001	1.13580977697796	1.04674809561333
RIC3	0.943262437651297	0.96070266106666	0.979264333753403	0.963862611005388	0.945330956456095	1.00006173205292	1.01476809631171	0.947732973354905	1.05349212754387
RIC8B	1.38733376615399	1.24063578838957	1.43285625793118	1.45170650643681	1.32993127093838	1.54561708497402	1.44266834707991	1.53258161643281	1.59764664674887
RIDA	1.93019921116387	1.62201068748624	1.47274493361642	1.61915876232949	1.23957665694768	1.80532198717145	1.3720900356616	2.02178057609226	1.42264785178409
RIF1	2.19006995552706	2.00394984191434	1.74369931795867	2.02604263279618	1.71188753978786	2.21734107419896	2.69150298534046	1.9986217545355	1.93758803483062
RIMBP2	0.901762362919565	0.910964691550575	0.901579375388515	0.886994975777867	0.937891506235668	0.912673612574579	0.926540736246638	0.860473524753121	0.89538890294142
RIMS1	1.07411986816497	1.02210593385758	1.04096925950943	1.04316586245097	1.03233601663333	1.08532576944839	1.06043152454581	1.02389162758981	1.03328836299173
RIMS2	0.982808687526264	0.960187310815471	0.946518362720695	0.982791415442699	0.945935766073745	0.914148983779948	0.924237011322304	0.952705527525745	0.953283909941894
RIMS3	1.60366857138087	1.33435442868157	1.2389732209622	1.24590596951116	1.19506012732439	1.48137053250989	1.52405159032425	1.45785421274124	1.35234448632632
RIN1	1.06067690357123	1.11423719567102	1.10605505069167	1.19152531237789	1.01862646105449	1.00773983281897	0.994669497718879	1.04925098110633	1.03062881294573
RIN2	0.928291185354079	0.997499467762572	1.03204628777171	1.00595633050603	1.09714000280614	0.92830856990112	0.963489478887212	1.00162353120772	1.16833822815072
RIN3	1.04128653827692	1.0161879592903	0.995069049815956	0.96134200281253	1.03923399534284	1.068522794134	1.07245529558797	0.986077515551966	1.08596532347382
RING1	1.9573565969144	2.02649508013587	2.20352094414405	2.06435193957796	1.90414240837835	1.76670145279122	1.87144263153865	2.14268898313892	1.92238111180628
RINT1	1.49928673444327	1.52501173868741	1.43675914634314	1.6478144995151	1.40388043379115	1.42246870214872	1.71594295596863	1.36021358899768	1.57555802802899
